dataset,dataset_label,repetition,method,n_train,n_cal,n_eval,lambda,gamma,coverage,mean_width,median_width,q90_width,lower_miss,upper_miss,asr_a_minus,asr_a_plus
meps_expenditure,MEPS 2016 total medical expenditure,15,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.874712643678161,107146.769498491,19664.6156577422,291069.180304561,0.101149425287356,0.0241379310344828,1.005743969539,0.869604328970257
meps_expenditure,MEPS 2016 total medical expenditure,16,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.917624521072797,63679.5247927262,32961.3752962348,139770.766454957,0.0691570881226054,0.0132183908045977,1.52256404077061,1.03172778961505
meps_expenditure,MEPS 2016 total medical expenditure,16,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.918582375478927,26363.1450218857,13390.8509476788,58992.2304262625,0.0440613026819923,0.0373563218390805,1.52256404077061,1.03172778961505
meps_expenditure,MEPS 2016 total medical expenditure,16,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916858237547893,13994.0416259446,8090.23454153142,31898.6143411376,0.0262452107279694,0.0568965517241379,1.52256404077061,1.03172778961505
meps_expenditure,MEPS 2016 total medical expenditure,16,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.888122605363985,127773.235445877,23580.2284792627,372285.46519608,0.0942528735632184,0.0176245210727969,1.52256404077061,1.03172778961505
meps_expenditure,MEPS 2016 total medical expenditure,17,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.920689655172414,94766.8729495272,34351.3190880438,204991.671835547,0.0630268199233716,0.0162835249042146,0.915076484110518,0.750823686597915
meps_expenditure,MEPS 2016 total medical expenditure,17,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.914750957854406,49341.1462054272,18112.8139979714,112931.611578732,0.0542145593869732,0.0310344827586207,0.915076484110518,0.750823686597915
meps_expenditure,MEPS 2016 total medical expenditure,17,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.924904214559387,13232.6524672863,7322.14542718389,29427.8886156886,0.0170498084291188,0.0580459770114943,0.915076484110518,0.750823686597915
meps_expenditure,MEPS 2016 total medical expenditure,17,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.886590038314176,110226.370862374,22629.8772037115,306657.420712688,0.09272030651341,0.0206896551724138,0.915076484110518,0.750823686597915
meps_expenditure,MEPS 2016 total medical expenditure,18,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.919157088122605,97677.4160949448,26298.4119419603,198721.601141509,0.064367816091954,0.0164750957854406,1.46889716893082,1.15573522561171
